Site_ID,Itteration,Observer,Time,Date,Plantation,Tree_Rich,Tree_Abu,Tree_Hei,Tree_Cov,Shrub_Rich,Shrub_Abu,Shrub_Hei,Shrub_Cov,Suc_Rich,Suc_Abu,Suc_Hei,Suc_Cov,Fern_Rich,Fern_Abu,Fern_Hei,Fern_Cov,Sed_Rich,Sed_Abu,Sed_Hei,Sed_Cov,Forb_Rich,Forb_Abu,Forb_Hei,Forb_Cov,Bulb_Rich,Bulb_Abu,Bulb_Hei,Bulb_Cov,Grass_Rich,Grass_Abu,Grass_Hei,Grass_Cov,Bram_Rich,Bram_Abu,Bram_Hei,Bram_Cov,Grou_Cov,Rock_Cov,Climb_Rich,Climb_Abu,Climb_Hei,Climb_Cov
Site_09,12,Rudi,11:05,08/03/2020,Linwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,0,0,0,0,3,11,30,65,0,0,0,0,30,0,0,0,0,0
Site_10,1,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,10,0,0,0,0,2,22,20,70,0,0,0,0,20,0,0,0,0,0
Site_10,2,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,3,35,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,40,10,0,0,0,0,3,17,35,65,0,0,0,0,10,0,0,0,0,0
Site_10,3,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,1,50,5,0,0,0,0,0,0,0,0,0,0,0,0,2,7,15,10,0,0,0,0,2,21,60,80,0,0,0,0,5,0,0,0,0,0
Site_10,4,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,1,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,5,0,0,0,0,2,16,70,90,0,0,0,0,0,0,0,0,0,0
Site_10,5,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,30,2,12,50,20,0,0,0,0,3,18,70,45,0,0,0,0,0,5,0,0,0,0
Site_10,6,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,10,15,2,21,30,15,0,0,0,0,2,17,70,65,0,0,0,0,5,0,0,0,0,0
Site_10,7,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,3,34,10,20,0,0,0,0,3,27,50,65,0,0,0,0,10,0,0,0,0,0
Site_10,8,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,10,10,1,1,10,5,2,23,60,85,0,0,0,0,0,0,0,0,0,0
Site_10,9,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,2,90,15,0,0,0,0,0,0,0,0,0,0,0,0,3,30,10,20,0,0,0,0,3,16,40,50,0,0,0,0,15,0,0,0,0,0
Site_10,10,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,1,35,5,0,0,0,0,0,0,0,0,0,0,0,0,2,14,5,10,0,0,0,0,2,16,35,75,0,0,0,0,5,5,0,0,0,0
Site_10,11,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,3,24,20,20,0,0,0,0,3,20,40,70,0,0,0,0,5,0,0,0,0,0
Site_10,12,Jurie,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,10,10,0,0,0,0,3,17,60,75,0,0,0,0,5,10,0,0,0,0
Site_10,1,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,25,25,0,0,0,0,2,10,50,75,0,0,0,0,0,0,0,0,0,0
Site_10,2,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,30,20,0,0,0,0,2,14,75,80,0,0,0,0,0,0,0,0,0,0
Site_10,3,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,1,55,10,0,0,0,0,1,6,75,60,0,0,0,0,4,7,45,10,0,0,0,0,2,10,60,20,0,0,0,0,0,0,0,0,0,0
Site_10,4,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,1,6,70,20,0,0,0,0,4,11,20,15,0,0,0,0,2,11,65,65,0,0,0,0,0,0,0,0,0,0
Site_10,5,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,2,40,10,0,0,0,0,1,3,60,20,0,0,0,0,3,8,20,10,0,0,0,0,1,14,80,60,0,0,0,0,0,0,0,0,0,0
Site_10,6,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,4,45,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,40,15,0,0,0,0,3,14,70,70,0,0,0,0,0,0,0,0,0,0
Site_10,7,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,10,0,0,0,0,7,15,20,25,0,0,0,0,2,10,60,65,0,0,0,0,0,0,0,0,0,0
Site_10,8,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,10,0,0,0,0,4,11,40,30,0,0,0,0,2,12,50,60,0,0,0,0,0,0,0,0,0,0
Site_10,9,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,5,0,0,0,0,5,12,25,25,0,0,0,0,3,15,55,70,0,0,0,0,0,0,0,0,0,0
Site_10,10,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,1,3,35,20,0,0,0,0,2,4,20,10,0,0,0,0,2,16,45,70,0,0,0,0,0,0,0,0,0,0
Site_10,11,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,1,1,60,10,0,0,0,0,0,0,0,0,0,0,0,0,2,10,25,25,0,0,0,0,2,13,35,60,0,0,0,0,5,0,0,0,0,0
Site_10,12,Rudi,16:24,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,20,25,0,0,0,0,3,11,45,70,0,0,0,0,5,0,0,0,0,0
Site_11,1,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,5,0,0,0,0,2,3,120,5,0,0,0,0,1,19,150,90,0,0,0,0,0,0,0,0,0,0
Site_11,2,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,80,5,0,0,0,0,1,18,140,95,0,0,0,0,0,0,0,0,0,0
Site_11,3,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,80,5,0,0,0,0,2,19,95,90,1,1,5,5,0,0,0,0,0,0
Site_11,4,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20,5,0,0,0,0,1,25,80,85,1,3,50,10,0,0,0,0,0,0
Site_11,5,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,5,5,0,0,0,0,1,24,25,90,1,1,10,5,0,0,0,0,0,0
Site_11,6,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,80,5,0,0,0,0,1,36,90,95,0,0,0,0,0,0,0,0,0,0
Site_11,7,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,90,10,0,0,0,0,2,33,200,90,0,0,0,0,0,0,0,0,0,0
Site_11,8,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,1,2,120,60,0,0,0,0,0,0,0,0,0,0,0,0,2,7,120,20,0,0,0,0,2,10,90,20,0,0,0,0,0,0,0,0,0,0
Site_11,9,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,90,95,0,0,0,0,2,6,70,5,0,0,0,0,0,0,0,0,0,0
Site_11,10,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5,3,14,50,40,0,0,0,0,1,20,70,45,0,0,0,0,0,10,0,0,0,0
Site_11,11,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50,10,0,0,0,0,2,7,50,10,0,0,0,0,1,25,65,50,0,0,0,0,30,0,0,0,0,0
Site_11,12,Jurie,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,60,10,0,0,0,0,1,30,100,90,0,0,0,0,0,0,0,0,0,0
Site_11,1,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,1,3,65,10,0,0,0,0,1,2,50,10,0,0,0,0,1,11,150,80,0,0,0,0,0,0,0,0,0,0
Site_11,2,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,110,5,0,0,0,0,1,8,150,95,0,0,0,0,0,0,0,0,0,0
Site_11,3,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,50,15,0,0,0,0,1,7,140,80,0,0,0,0,5,0,0,0,0,0
Site_11,4,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,60,80,0,0,0,0,1,3,90,5,0,0,0,0,15,0,0,0,0,0
Site_11,5,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,90,80,0,0,0,0,1,7,100,20,0,0,0,0,0,0,0,0,0,0
Site_11,6,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,85,80,0,0,0,0,1,4,140,15,0,0,0,0,5,0,0,0,0,0
Site_11,7,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,100,5,0,0,0,0,1,12,150,95,0,0,0,0,0,0,0,0,0,0
Site_11,8,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,55,60,0,0,0,0,2,7,130,30,0,0,0,0,10,0,0,0,0,0
Site_11,9,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,75,5,0,0,0,0,1,16,120,95,0,0,0,0,0,0,0,0,0,0
Site_11,10,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,65,5,3,12,65,70,0,0,0,0,1,6,150,25,0,0,0,0,0,0,0,0,0,0
Site_11,11,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,70,5,0,0,0,0,1,9,90,95,0,0,0,0,0,0,0,0,0,0
Site_11,12,Rudi,14:06,03/03/2020,Mt_Shannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,35,25,0,0,0,0,1,8,55,75,0,0,0,0,0,0,0,0,0,0
Site_12,1,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,6,50,20,0,0,0,0,1,18,25,20,0,0,0,0,2,33,55,55,0,0,0,0,0,0,1,1,10,5
Site_12,2,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,1,1,30,5,0,0,0,0,1,6,55,30,0,0,0,0,0,0,0,0,0,0,0,0,2,29,70,65,0,0,0,0,0,0,0,0,0,0
Site_12,3,Jurie,12:00,22/03/2020,Newlands,1,1,180,50,0,0,0,0,0,0,0,0,1,10,70,20,0,0,0,0,0,0,0,0,0,0,0,0,2,17,70,30,0,0,0,0,0,0,0,0,0,0
Site_12,4,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,5,100,25,0,0,0,0,0,0,0,0,0,0,0,0,3,35,40,60,0,0,0,0,5,0,1,3,40,10
Site_12,5,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,110,30,0,0,0,0,0,0,0,0,0,0,0,0,2,41,120,65,0,0,0,0,0,0,1,2,30,5
Site_12,6,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,150,45,0,0,0,0,0,0,0,0,0,0,0,0,2,23,90,40,0,0,0,0,0,0,1,4,30,15
Site_12,7,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,70,15,0,0,0,0,0,0,0,0,0,0,0,0,1,31,75,65,0,0,0,0,5,0,1,2,30,15
Site_12,8,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,1,1,70,10,0,0,0,0,1,3,120,20,0,0,0,0,0,0,0,0,0,0,0,0,2,28,80,65,0,0,0,0,0,0,1,1,30,5
Site_12,9,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,2,40,10,0,0,0,0,1,3,20,10,0,0,0,0,2,30,30,70,0,0,0,0,10,0,0,0,0,0
Site_12,10,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,4,55,20,0,0,0,0,2,19,30,30,0,0,0,0,2,27,60,50,0,0,0,0,0,0,0,0,0,0
Site_12,11,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,10,0,0,0,0,1,19,65,55,0,0,0,0,2,25,60,35,0,0,0,0,0,0,0,0,0,0
Site_12,12,Jurie,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,2,60,5,0,0,0,0,1,33,25,60,0,0,0,0,2,19,35,30,0,0,0,0,5,0,0,0,0,0
Site_12,1,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,75,15,0,0,0,0,2,20,50,15,0,0,0,0,2,9,55,70,0,0,0,0,0,0,0,0,0,0
Site_12,2,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,4,70,20,0,0,0,0,0,0,0,0,0,0,0,0,1,8,55,80,0,0,0,0,0,0,0,0,0,0
Site_12,3,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,4,95,30,0,0,0,0,2,15,50,20,0,0,0,0,3,9,60,50,0,0,0,0,0,0,0,0,0,0
Site_12,4,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,75,25,0,0,0,0,1,10,50,10,0,0,0,0,2,15,65,60,0,0,0,0,5,0,0,0,0,0
Site_12,5,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,95,20,0,0,0,0,1,6,65,10,0,0,0,0,2,11,65,70,0,0,0,0,0,0,0,0,0,0
Site_12,6,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,2,100,50,0,0,0,0,0,0,0,0,0,0,0,0,2,14,60,50,0,0,0,0,0,0,0,0,0,0
Site_12,7,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,85,30,0,0,0,0,2,14,60,20,0,0,0,0,2,10,60,40,0,0,0,0,0,0,1,1,60,10
Site_12,8,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,50,90,0,0,0,0,0,0,1,1,50,10
Site_12,9,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,1,1,75,10,0,0,0,0,1,2,80,30,0,0,0,0,0,0,0,0,0,0,0,0,2,15,55,55,0,0,0,0,5,0,0,0,0,0
Site_12,10,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,55,25,0,0,0,0,2,17,55,70,0,0,0,0,5,0,0,0,0,0
Site_12,11,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,1,3,70,10,0,0,0,0,1,2,80,10,0,0,0,0,1,20,60,30,0,0,0,0,3,10,45,50,0,0,0,0,0,0,0,0,0,0
Site_12,12,Gabi,12:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,4,70,20,0,0,0,0,2,10,50,25,0,0,0,0,2,12,50,50,0,0,0,0,5,0,0,0,0,0
Site_13,1,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,30,20,0,0,0,0,2,28,60,75,0,0,0,0,5,0,0,0,0,0
Site_13,2,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,15,30,0,0,0,0,2,24,55,70,0,0,0,0,0,0,0,0,0,0
Site_13,3,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5,0,0,0,0,2,70,23,20,1,2,5,5,2,18,40,50,0,0,0,0,20,0,0,0,0,0
Site_13,4,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,15,10,1,1,5,5,2,19,50,65,0,0,0,0,20,0,0,0,0,0
Site_13,5,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,15,20,0,0,0,0,2,34,65,70,0,0,0,0,10,0,0,0,0,0
Site_13,6,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,15,25,0,0,0,0,2,27,40,55,0,0,0,0,20,0,0,0,0,0
Site_13,7,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,70,60,0,0,0,0,1,17,45,40,0,0,0,0,0,0,0,0,0,0
Site_13,8,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,20,50,0,0,0,0,1,22,40,50,0,0,0,0,0,0,0,0,0,0
Site_13,9,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,5,1,1,5,5,3,33,63,60,0,0,0,0,30,0,0,0,0,0
Site_13,10,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,25,10,0,0,0,0,2,28,60,65,0,0,0,0,15,0,1,5,15,10
Site_13,11,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,20,5,0,0,0,0,2,32,55,70,0,0,0,0,25,0,0,0,0,0
Site_13,12,Jurie,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,35,5,0,0,0,0,2,29,60,80,0,0,0,0,10,0,1,1,10,5
Site_13,1,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,5,5,0,0,0,0,4,40,45,85,0,0,0,0,10,0,0,0,0,0
Site_13,2,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,10,10,0,0,0,0,4,38,60,85,0,0,0,0,5,0,0,0,0,0
Site_13,3,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,60,90,0,0,0,0,10,0,0,0,0,0
Site_13,4,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,5,0,0,0,0,4,45,60,90,0,0,0,0,5,0,0,0,0,0
Site_13,5,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,35,10,0,0,0,0,3,47,65,80,0,0,0,0,10,0,0,0,0,0
Site_13,6,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,40,5,0,0,0,0,4,38,65,90,0,0,0,0,5,0,0,0,0,0
Site_13,7,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,35,30,0,0,0,0,2,30,65,60,0,0,0,0,10,0,0,0,0,0
Site_13,8,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,2,0,0,0,0,3,25,45,83,0,0,0,0,15,0,0,0,0,0
Site_13,9,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,30,60,0,0,0,0,1,18,55,35,0,0,0,0,5,0,0,0,0,0
Site_13,10,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,25,35,0,0,0,0,2,29,55,60,0,0,0,0,5,0,0,0,0,0
Site_13,11,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,30,10,0,0,0,0,4,44,65,80,0,0,0,0,10,0,0,0,0,0
Site_13,12,Gabi,16:17,19/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,10,10,0,0,0,0,3,35,55,75,0,0,0,0,15,0,0,0,0,0
Site_14,1,Jurie,10:00,23/03/2020,Newlands,1,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,50,65,0,0,0,0,30,0,0,0,0,0
Site_14,2,Jurie,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,5,0,0,0,0,1,2,25,5,0,0,0,0,1,4,50,65,0,0,0,0,25,0,0,0,0,0
Site_14,3,Jurie,10:00,23/03/2020,Newlands,1,1,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,5,0,0,0,0,1,17,120,70,0,0,0,0,20,0,0,0,0,0
Site_14,4,Jurie,10:00,23/03/2020,Newlands,1,1,1,5,0,0,0,0,0,0,0,0,1,2,30,5,0,0,0,0,1,3,40,5,0,0,0,0,2,6,70,70,0,0,0,0,15,0,0,0,0,0
Site_14,5,Jurie,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70,5,0,0,0,0,2,7,65,85,0,0,0,0,10,0,0,0,0,0
Site_14,6,Jurie,10:00,23/03/2020,Newlands,1,2,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,120,70,0,0,0,0,2,2,65,20,0,0,0,0,5,0,0,0,0,0
Site_14,7,Jurie,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,100,10,0,0,0,0,1,5,120,50,0,0,0,0,40,0,0,0,0,0
Site_14,8,Jurie,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,5,0,0,0,0,4,2,70,5,0,0,0,0,1,13,100,90,0,0,0,0,0,0,0,0,0,0
Site_14,9,Jurie,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,0,0,0,0,1,16,90,80,0,0,0,0,15,0,0,0,0,0
Site_14,10,Jurie,10:00,23/03/2020,Newlands,1,1,130,10,0,0,0,0,0,0,0,0,1,16,30,10,0,0,0,0,1,2,10,5,0,0,0,0,1,6,100,40,0,0,0,0,35,0,0,0,0,0
Site_14,11,Jurie,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,2,19,50,80,0,0,0,0,10,0,0,0,0,0
Site_14,12,Jurie,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,2,11,30,10,0,0,0,0,1,1,60,5,0,0,0,0,2,12,60,55,0,0,0,0,30,0,0,0,0,0
Site_14,1,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,65,65,0,0,0,0,30,0,0,0,0,0
Site_14,2,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,60,50,1,3,50,10,40,0,0,0,0,0
Site_14,3,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,5,55,30,0,0,0,0,60,0,0,0,0,0
Site_14,4,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,40,0,0,0,0,60,0,0,0,0,0
Site_14,5,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,70,10,0,0,0,0,2,7,70,40,0,0,0,0,50,0,0,0,0,0
Site_14,6,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,60,50,1,2,60,10,40,0,0,0,0,0
Site_14,7,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,80,10,0,0,0,0,1,9,80,60,0,0,0,0,30,0,0,0,0,0
Site_14,8,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,10,0,0,0,0,0,0,0,0,0,0,0,0,1,7,55,70,0,0,0,0,20,0,0,0,0,0
Site_14,9,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,60,70,0,0,0,0,30,0,0,0,0,0
Site_14,10,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,10,60,50,0,0,0,0,40,0,0,0,0,0
